Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
154,2000-08-11,0.7166048884391785,0.7213005611498862,0.6846718361846894,0.7039257645710978,238056000
155,2000-08-14,0.7072127461433411,0.7166048941732464,0.6959423189824565,0.7151953948312524,156660000
156,2000-08-15,0.701577365398407,0.7203617185559914,0.6987599707402846,0.7100304020647663,114200800
157,2000-08-16,0.7288134694099426,0.7363273867776626,0.7034560297059553,0.7043951941394364,143673600
158,2000-08-17,0.7729562520980835,0.7879832370250939,0.7259962157147324,0.7269353301700678,270900000
159,2000-08-18,0.7513545155525208,0.7785910418172906,0.7494762364770751,0.7720171402907293,190176000
160,2000-08-21,0.7588686347007751,0.7748347383523427,0.7457199253268973,0.7551112228664149,134467200
161,2000-08-22,0.7767127752304077,0.7936180395562209,0.7569901674836252,0.760746675536584,276802400
162,2000-08-23,0.8161589503288269,0.8227337552682921,0.767320680685871,0.773425903276687,236863200
163,2000-08-24,0.8431607484817505,0.8509094090733237,0.8020711388179952,0.821559007164634,310766400
164,2000-08-25,0.8537269830703735,0.8640582986340773,0.8471522268191461,0.8490313591672999,334460000
165,2000-08-28,0.8725102543830872,0.8865981255865091,0.8574833188338855,0.8603007125045643,359004800
166,2000-08-29,0.889416515827179,0.8931729742394645,0.8668755583864975,0.869692952354052,267030400
167,2000-08-30,0.8941119313240051,0.9016258495701095,0.8821371319723526,0.8865980130779008,285392800
168,2000-08-31,0.915713906288147,0.9241660879564381,0.8856590296894882,0.8861286120571727,419596800
169,2000-09-01,0.9532812833786011,0.9560986760381888,0.9185308992222969,0.9213482918818847,256872000
170,2000-09-05,0.9382538199424744,0.9636121695666044,0.9354364261731398,0.9415416989095365,298642400
171,2000-09-06,0.8781459927558899,0.9373147741700124,0.867814679318746,0.9222877374796494,355404000
172,2000-09-07,0.9316802024841309,0.9401331884527298,0.8753288018329443,0.888477512143237,217464800
173,2000-09-08,0.8847196102142334,0.9260439454696123,0.8790848246967305,0.9260439454696123,195518400
174,2000-09-11,0.8781459927558899,0.9072608011059617,0.8734494669692686,0.8819025512951301,187381600
175,2000-09-12,0.8678146004676819,0.9025650961608666,0.8565441233406133,0.8617102310148229,187997600
176,2000-09-13,0.8715711236000061,0.8941119766305998,0.8527876311494865,0.8527876311494865,305984000
177,2000-09-14,0.8544312715530396,0.8959903654424136,0.8537268478258142,0.8800242635976397,426552000
178,2000-09-15,0.8300119638442993,0.8743893480659353,0.815219769948195,0.8678145938158205,394514400
179,2000-09-18,0.9114871025085449,0.9128957495108906,0.8274295886803161,0.8302469830017004,424536000
180,2000-09-19,0.9006867408752441,0.9091389213387953,0.8800241164755116,0.8978685448540876,271510400
181,2000-09-20,0.9173570871353149,0.9232266139736004,0.8800239471344873,0.892703068081637,227388000
182,2000-09-21,0.8518484830856323,0.8959902228790718,0.8302467440684645,0.8790850592822889,510490400
183,2000-09-22,0.7842268943786621,0.7879834535489042,0.7513547194342981,0.7560511958514647,726700800
184,2000-09-25,0.8039492964744568,0.8340032146773365,0.7823483609580415,0.7926788200869367,435551200
185,2000-09-26,0.7729562520980835,0.8227336820057733,0.7720171376427479,0.8011319428831011,290936800
186,2000-09-27,0.7353886365890503,0.7926790998285944,0.7250573211225597,0.777652160503214,402259200
187,2000-09-28,0.8039492964744568,0.8086457713678367,0.7231787862693643,0.7410231638343651,979585600
188,2000-09-29,0.38694727420806885,0.4357855918410526,0.38131248690779823,0.423575999893223,7421640800
189,2000-10-02,0.36440718173980713,0.40197504024917763,0.35313675647325654,0.4010359008415386,2424788800
190,2000-10-03,0.3352924585342407,0.37567771959456603,0.3334133516688793,0.3747385799681671,2038120000
191,2000-10-04,0.3550151288509369,0.35689338321474096,0.3287177118990156,0.33623163220439284,1466024000
192,2000-10-05,0.33153510093688965,0.3681638317218299,0.33059596122969986,0.35313686911084147,873006400
193,2000-10-06,0.3334132432937622,0.3446836675221842,0.31556886889656227,0.3409271353168084,612656800
194,2000-10-09,0.326839417219162,0.34374463233745145,0.31744721862934894,0.33998812407321327,597564800
195,2000-10-10,0.3136906325817108,0.3371706216507343,0.30805496873273525,0.3249610574298363,691101600
196,2000-10-11,0.2949063181877136,0.3155689430135991,0.2873932770915498,0.30242023705469917,1198422400
197,2000-10-12,0.3005419671535492,0.3127515329249272,0.2930280486840057,0.3052376144553837,1191064000
198,2000-10-13,0.33153510093688965,0.33247424064407943,0.3005420360077229,0.30429854467814055,1247752800
199,2000-10-16,0.32308292388916016,0.34938034085416386,0.3212037917534315,0.3352924926497072,820176000
200,2000-10-17,0.3024202287197113,0.329656779428554,0.29584630226727265,0.3259002464444225,601720000
201,2000-10-18,0.3024202287197113,0.31650807383204477,0.28175760446330733,0.2920889165915093,834265600
202,2000-10-19,0.2845759093761444,0.2977246176873061,0.27518373482467956,0.28786288582056824,1506724800
203,2000-10-20,0.2930280268192291,0.30617673110152743,0.2845758221799384,0.28645410102385327,791263200
204,2000-10-23,0.3061768114566803,0.3089950580745762,0.2920889640551128,0.30453332330671723,551292000
205,2000-10-24,0.2836367189884186,0.3136906613432628,0.28269757952953856,0.3108732429666227,804451200
206,2000-10-25,0.27800101041793823,0.2883323202769306,0.27706189618755034,0.2864540667369947,663969600
207,2000-10-26,0.27800101041793823,0.2836366738875108,0.262974054169526,0.28269753457796276,721851200
208,2000-10-27,0.2789403200149536,0.2883324962981331,0.2686090038489001,0.28363684704211367,744503200
209,2000-10-30,0.2902105748653412,0.2996027446370734,0.2817575192462341,0.2873931822491495,639189600
210,2000-10-31,0.29396727681159973,0.3042985667139514,0.28927160301478383,0.2967855237498876,885880800
211,2000-11-01,0.30805501341819763,0.31369067808466444,0.29208891446938057,0.29208891446938057,575366400
212,2000-11-02,0.3352924585342407,0.33717071270786986,0.31650811109781024,0.3174472256450405,590693600
213,2000-11-03,0.3343525230884552,0.34562297797653824,0.3296568743160825,0.34562297797653824,515821600
214,2000-11-06,0.3221437633037567,0.33998814416118084,0.3136907288993135,0.33717072517778485,393478400
215,2000-11-07,0.3202645778656006,0.3277784707671053,0.31275151257648726,0.323082823770782,301963200
216,2000-11-08,0.30148112773895264,0.3221437546364363,0.2977245942746642,0.32120376230883113,422088800
217,2000-11-09,0.30335935950279236,0.3080550067884098,0.2864541214087993,0.29866368713800995,476834400
218,2000-11-10,0.28645405173301697,0.29866361449242906,0.28645405173301697,0.29091493187076656,422251200
219,2000-11-13,0.29114991426467896,0.3005421163818007,0.2742446927975127,0.2817577372267347,431816000
220,2000-11-14,0.30429843068122864,0.3080549630235371,0.293967145397346,0.2996027840627141,409001600
221,2000-11-15,0.2986637055873871,0.30335937824223563,0.28927153266519645,0.3010115419148114,282357600
222,2000-11-16,0.2855150103569031,0.2977245773021694,0.2836367562714176,0.2930280768571798,239372000
223,2000-11-17,0.27800101041793823,0.28927145958647865,0.27424450333806644,0.2883323202769306,446180000
224,2000-11-20,0.2845759093761444,0.2930281166052552,0.2742446201941335,0.2794098509788204,408066400
225,2000-11-21,0.2826975882053375,0.2930280473325603,0.2817575960260296,0.2883323749732173,301952000
226,2000-11-22,0.27800101041793823,0.2873932060465427,0.27612275687800236,0.28269753457796276,280532000
227,2000-11-24,0.2902105748653412,0.29302796748153287,0.2826975111693913,0.28340185932343925,160932800
228,2000-11-27,0.28081852197647095,0.2996028693383951,0.27800110310844933,0.2986637297157212,258792800
229,2000-11-28,0.2709576189517975,0.28551502295566256,0.2695489220557308,0.2808185223034331,269124800
230,2000-11-29,0.26391324400901794,0.2751836702562816,0.25921757164138476,0.2718967196622703,492150400
231,2000-11-30,0.24794721603393555,0.25546025885177315,0.2423115498797415,0.25076461022552116,809597600
232,2000-12-01,0.2564002275466919,0.26297415507774974,0.25264284125443426,0.2554602351850062,385705600
233,2000-12-04,0.2507646083831787,0.25827850383766326,0.24700807446227274,0.25827850383766326,371520800
234,2000-12-05,0.2554602026939392,0.2620349820805462,0.2460688824267577,0.25452108822263764,613978400
235,2000-12-06,0.21507492661476135,0.22540621196192273,0.21037925488832468,0.21977142595352792,1374464000
236,2000-12-07,0.21507492661476135,0.22352795831884498,0.21037925488832468,0.21695403294933052,408917600
237,2000-12-08,0.22634544968605042,0.2301028363757075,0.21695412723114882,0.2225889156882553,435624000
238,2000-12-11,0.22822372615337372,0.2310419730358643,0.22352805244952542,0.2282237261533737,332511200
239,2000-12-12,0.23104196786880493,0.2404332899873004,0.22540630184253907,0.22916283570577156,386260000
240,2000-12-13,0.22540625929832458,0.2338593178567528,0.2235280052608044,0.2338593178567528,344887200
241,2000-12-14,0.2169540673494339,0.22916278066314924,0.2169540673494339,0.2258758299967959,263317600
242,2000-12-15,0.21131841838359833,0.22071059052145833,0.2103792789152219,0.21883231158470548,513945600
243,2000-12-18,0.2141357809305191,0.21977141946399298,0.20944012188231925,0.21883228013060477,325808000
244,2000-12-19,0.21037927269935608,0.2291627637285103,0.21037927269935608,0.21601405918480054,374007200
245,2000-12-20,0.2160140872001648,0.21977147306238326,0.20474450022811538,0.2070923365946014,565331200
246,2000-12-21,0.21131841838359833,0.22540623770501175,0.20850101251805123,0.21413581170956328,366844800
247,2000-12-22,0.22540625929832458,0.22540625929832458,0.21225755310651256,0.21225755310651256,318052000
248,2000-12-26,0.2207106500864029,0.22540629853720845,0.21413586950011934,0.22352804417272046,216815200
249,2000-12-27,0.22258885204792023,0.22258885204792023,0.21319667958647087,0.21554451579871997,325466400
250,2000-12-28,0.22258885204792023,0.22446713104938562,0.21507495858793627,0.2160140730095037,305177600
251,2000-12-29,0.22352798283100128,0.225406236680049,0.2178931962046938,0.22071058951784753,630336000
252,2001-01-02,0.22352798283100128,0.22916276945730873,0.21883231058963554,0.22352798283100128,452312000
253,2001-01-03,0.24606898427009583,0.2507646588867215,0.2169541664846795,0.21789330642384003,817073600
254,2001-01-04,0.2564002275466919,0.2780011170922953,0.25264284125443426,0.27260112041842227,739396000
255,2001-01-05,0.24606898427009583,0.26109597567197274,0.24137248204063086,0.2545211935641867,412356000
256,2001-01-08,0.2488863319158554,0.2552254939567655,0.23949415684688694,0.25452114540546134,373699200
257,2001-01-09,0.25827842950820923,0.26508714684783186,0.248886257256641,0.25264279009646157,588929600
258,2001-01-10,0.2488863319158554,0.25546026008775213,0.24137243636981298,0.2507646114387814,580781600
259,2001-01-11,0.27048808336257935,0.27800112571747887,0.24419066703890824,0.24419066703890824,803734400
260,2001-01-12,0.25827842950820923,0.2704880201990164,0.25640017562788125,0.26860888854792464,423376800
261,2001-01-16,0.2573394179344177,0.274244662620566,0.2554602855324688,0.2620350670510911,306118400
262,2001-01-17,0.25264284014701843,0.26391329359084575,0.24794719197637094,0.26391329359084575,840873600
263,2001-01-18,0.28081852197647095,0.2817576365199763,0.2648523960159603,0.2676698148839819,1227010400
264,2001-01-19,0.2930280268192291,0.2939671662411866,0.28081846195888827,0.2920888873972717,776664000
265,2001-01-22,0.28927138447761536,0.29490616871352027,0.2770618242488803,0.2864539923596629,519327200
266,2001-01-23,0.30805501341819763,0.3146297925145001,0.28645412757370486,0.29021066053054384,879530400
267,2001-01-24,0.30805501341819763,0.3108732595576611,0.29396719348738276,0.30993414512782547,717091200
268,2001-01-25,0.2996028661727905,0.30899503975451487,0.296785472413706,0.30899503975451487,489708800
269,2001-01-26,0.29396727681159973,0.2977246384459127,0.28645420876836336,0.293028137036402,482820800
270,2001-01-29,0.32590028643608093,0.32683942606714833,0.29396723169626865,0.29396723169626865,855528800
271,2001-01-30,0.326839417219162,0.3305959254834002,0.31369071036511076,0.3240219984022313,692423200
272,2001-01-31,0.3249611556529999,0.33810986322101516,0.322143761762255,0.3230829014188931,730704800
273,2001-02-01,0.3174472153186798,0.323082880506312,0.30805504190598615,0.31087328830607064,369695200
274,2001-02-02,0.30993416905403137,0.32965680248222934,0.30805503719933885,0.3174472104685333,427341600
275,2001-02-05,0.30335935950279236,0.3089949989688066,0.29678543323959594,0.3080550067884098,286115200
276,2001-02-06,0.3174472153186798,0.32143853979166326,0.3005420003766955,0.30288981174756696,462711200
277,2001-02-07,0.3118123710155487,0.31369064986457806,0.29772452727293214,0.31040367441835826,393887200
278,2001-02-08,0.3118123710155487,0.31650804305895897,0.30335933874085713,0.3089949778211678,604128000
279,2001-02-09,0.2873932421207428,0.3127515114111703,0.28081846359550244,0.3080549866616282,590083200
280,2001-02-12,0.29584628343582153,0.3005419556368845,0.28269757867626455,0.2864541114212821,274120000
281,2001-02-13,0.2873932421207428,0.30711587231336074,0.28551496326588127,0.2996028070522412,237070400
282,2001-02-14,0.2930280268192291,0.2949062805839809,0.2780010436930159,0.288332354788605,309120000
283,2001-02-15,0.30148112773895264,0.30899504735927036,0.29584634008210436,0.29584634008210436,311416000
284,2001-02-16,0.2855150103569031,0.2930280768571798,0.28175762441507246,0.2855150103569031,263911200
